id_identificador;descripcion;direccion;fechaAlta;id_barrio;id_geometria;id_municipio;id_identificador_tipo;id_usuario;id_zona;id_zona_administrativa;fecha_actualizacion;codigo_unico;habilitado;metros_cuadrados;latitud;longitud
2591062;AUBEL SONIA LUCIA;FRANCISCO N DE LAPRIDA 1665;21/8/2025 20:18;25015;14655053;377;650;9505;25308;;;;True;;-34,53635698;-58,47973951
2591069;CRISTIAN ALVES Y ANDRES RESNIK;MAIPU 182;21/8/2025 20:18;25015;14655060;377;650;9505;25308;;;;True;;-34,53660951;-58,47720539
2591070;MERKES S A;AGUSTIN ALVAREZ 1918;21/8/2025 20:18;25015;14655061;377;650;9505;25308;;;;True;;-34,5361728;-58,48397132
2591072;IL DOLCE PANNETTONE S.A.;MAIPU 206;21/8/2025 20:18;25015;14655063;377;650;9505;25308;;;;True;;-34,53636487;-58,47732888
2591073;VILLAGRA, ANDRES JOSE;ARISTOBULO DEL VALLE 1523;21/8/2025 20:18;25015;14655064;377;650;9505;25308;;;;True;;-34,53652443;-58,47753753
2591075;SCARFO EMILIANO SEBASTIAN;JUAN LAVALLE 2102;21/8/2025 20:18;25015;14655066;377;650;9505;25308;;;;True;;-34,53617977;-58,48691777
2591077;BELLA PALOMA SRL;MAIPU 200;21/8/2025 20:18;25015;14655068;377;650;9505;25308;;;;True;;-34,5365308;-58,47724529
2591078;YELLOW STAR, SAS;MARTIN M DE GUEMES 2565;21/8/2025 20:18;25015;14655069;377;650;9505;25308;;;;True;;-34,53637253;-58,49243052
2591082;PFP TELECOMUNICACIONES S.A.;JUAN LAVALLE 2153;21/8/2025 20:18;25015;14655073;377;650;9505;25308;;;;True;;-34,5363726;-58,48750074
2591083;POMELO PRODUCCIONES S.R.L.;ARISTOBULO DEL VALLE 1545;21/8/2025 20:18;25015;14655074;377;650;9505;25308;;;;True;;-34,53663037;-58,47775731
2591084;ZHEN, CHUNQIN;CARLOS F MELO 2743;21/8/2025 20:18;25015;14655075;377;650;9505;25308;;;;True;;-34,53653941;-58,49527465
2591085;RIZZI LILIANA CORINA;CARLOS F MELO 2765;21/8/2025 20:18;25015;14655076;377;650;9505;25308;;;;True;;-34,53663165;-58,49547207
2591087;GOL, RODOLFO;MAIPU 176;21/8/2025 20:18;25015;14655078;377;650;9505;25308;;;;True;;-34,53663575;-58,47719209
2591089;GONZALEZ DARIO GABRIEL;MAIPU 176;21/8/2025 20:18;25015;14655080;377;650;9505;25308;;;;True;;-34,53663575;-58,47719209
2591090;MIGOYA MARIO RODOLFO;JUAN B JUSTO 699;21/8/2025 20:18;25015;14655081;377;650;9505;25308;;;;True;;-34,53639781;-58,48977099
2591091;VICTORICA ANA MACARENA;MAIPU 176;21/8/2025 20:18;25015;14655082;377;650;9505;25308;;;;True;;-34,53663575;-58,47719209
2591098;KRAITERMAN, CLARA;MAIPU 160;21/8/2025 20:18;25015;14655089;377;650;9505;25308;;;;True;;-34,53670571;-58,47715662
2591099;SAMUGA SRL;MAIPU 202;21/8/2025 20:18;25015;14655090;377;650;9505;25308;;;;True;;-34,53640109;-58,4773107
2591100;ETCHEVERRY ADRIANA  BEATRIZ;JUAN LAVALLE 2196;21/8/2025 20:18;25015;14655091;377;650;9505;25308;;;;True;;-34,53664174;-58,4878938
2591101;BADIA ANDRES;MAIPU 196;21/8/2025 20:18;25015;14655092;377;650;9505;25308;;;;True;;-34,5365483;-58,47723642
2591102;KIOSCOS 360 S.R.L;MAIPU 174;21/8/2025 20:18;25015;14655093;377;650;9505;25308;;;;True;;-34,5366445;-58,47718765
2591106;DPC CAPACITACION S.R.L;MAIPU 196;21/8/2025 20:18;25015;14655097;377;650;9505;25308;;;;True;;-34,5365483;-58,47723642
2591108;LUIS Y GOMEZ SA;SANTA ROSA 3015;21/8/2025 20:18;25015;14655099;377;650;9505;25308;;;;True;;-34,53641196;-58,49975194
2591114;IDEAS NUTRICIONALES S.A.;BERNARDO OHIGGINS 802;21/8/2025 20:18;25015;14655105;377;650;9505;25308;;;;True;;-34,53655311;-58,49294287
2591115;CORNEL Y ASOCIADOS SRL;ARISTOBULO DEL VALLE 1544;21/8/2025 20:18;25015;14655106;377;650;9505;25308;;;;True;;-34,53671524;-58,47767362
2591116;GIACONE BRYANT;ADOLFO ALSINA 1827;21/8/2025 20:18;25015;14655107;377;650;9505;25308;;;;True;;-34,53641878;-58,4823607
2591118;HOTEL SOLUTIONS S.A.;FRANCISCO N DE LAPRIDA 1666;21/8/2025 20:18;25015;14655109;377;650;9505;25308;;;;True;;-34,53641946;-58,47969597
2591119;GASSMANN LEONARDO RAUL;MAIPU 156;21/8/2025 20:18;25015;14655110;377;650;9505;25308;;;;True;;-34,53672321;-58,47714775
2591120;BARGCOMT SOCIEDAD SIMPLE;CARLOS F MELO 2715;21/8/2025 20:18;25015;14655111;377;650;9505;25308;;;;True;;-34,53642202;-58,49502339
2591126;SAADE, GRACIELA ROSA;MAIPU 152;21/8/2025 20:18;25015;14655117;377;650;9505;25308;;;;True;;-34,5367407;-58,47713888
2591130;SIRA MIJARES IVONNE CENAIS;ARISTOBULO DEL VALLE 1532;21/8/2025 20:18;25015;14655121;377;650;9505;25308;;;;True;;-34,53666078;-58,47756065
2591133;DANIELE DIEGO ALEJANDRO;MAIPU 170;21/8/2025 20:18;25015;14655124;377;650;9505;25308;;;;True;;-34,53666199;-58,47717879
2591134;CALDI SRL;MAIPU 150;21/8/2025 20:18;25015;14655125;377;650;9505;25308;;;;True;;-34,53674944;-58,47713445
2591141;ETCHEVERRY ADRIANA  BEATRIZ;JUAN LAVALLE 2180;21/8/2025 20:18;25015;14655132;377;650;9505;25308;;;;True;;-34,5365631;-58,48772767
2591142;RAMOS, JORGE MARCELO;ARISTOBULO DEL VALLE 1536;21/8/2025 20:18;25015;14655133;377;650;9505;25308;;;;True;;-34,53667893;-58,47759831
2591146;PAREJAS ALMONACID ISAIAS DANIEL;AYACUCHO 600;21/8/2025 20:18;25015;14655137;377;650;9505;25308;;;;True;;-34,53676008;-58,48803267
2591147;HECTOR AMOROSINO E HIJOS S.H.;SANTA ROSA 3075;21/8/2025 20:18;25015;14655138;377;650;9505;25308;;;;True;;-34,53668758;-58,50032958
2591148;ZHENG XUEMING;MAIPU 162;21/8/2025 20:18;25015;14655139;377;650;9505;25308;;;;True;;-34,53669697;-58,47716105
2591150;SOLBRIS S.R.L.;MAIPU 162;21/8/2025 20:18;25015;14655141;377;650;9505;25308;;;;True;;-34,53669697;-58,47716105
2591151;QUI#ONES LUIS SANTIAGO;JUAN LAVALLE 2217;21/8/2025 20:18;25015;14655142;377;650;9505;25308;;;;True;;-34,53676383;-58,48832865
2591155;TUKADA ALBERTO;JUAN LAVALLE 2205;21/8/2025 20:18;25015;14655146;377;650;9505;25308;;;;True;;-34,53670474;-58,48820328
2591157;GARCIA, MARIA BELEN;ARISTOBULO DEL VALLE 1556;21/8/2025 20:18;25015;14655148;377;650;9505;25308;;;;True;;-34,5367697;-58,4777866
2591163;MONTANO, CESAR GABRIEL;BERNARDO OHIGGINS 809;21/8/2025 20:18;25015;14655154;377;650;9505;25308;;;;True;;-34,53645805;-58,4929084
2591164;GARCIA MARIA BELEN;ARISTOBULO DEL VALLE 1560;21/8/2025 20:18;25015;14655155;377;650;9505;25308;;;;True;;-34,53678785;-58,47782426
2591165;REGENCIA RECURSOS HUMANOS S.R.L.;ARISTOBULO DEL VALLE 1535;21/8/2025 20:18;25015;14655156;377;650;9505;25308;;;;True;;-34,53658221;-58,47765741
2591167;VOM BROCKE  ROBERTO ALFREDO Y;MARTIN M DE GUEMES 2622;21/8/2025 20:18;25015;14655158;377;650;9505;25308;;;;True;;-34,53678876;-58,49313103
2591170;CARRIL LEONARDO Y FIDALGO MANU;ARISTOBULO DEL VALLE 1570;21/8/2025 20:18;25015;14655161;377;650;9505;25308;;;;True;;-34,53683324;-58,47791841
2591172;STEFANO MARIO RAMON;MAIPU 130;21/8/2025 20:18;25015;14655163;377;650;9505;25308;;;;True;;-34,5368369;-58,47709012
2591174;STEFANO MARIO RAMON;MAIPU 130;21/8/2025 20:18;25015;14655165;377;650;9505;25308;;;;True;;-34,5368369;-58,47709012
2591175;No Informado,;JUAN LAVALLE 2173;21/8/2025 20:18;25015;14655166;377;650;9505;25308;;;;True;;-34,53647089;-58,48770839
2591176;STEFANO MARIO RAMON;MAIPU 130;21/8/2025 20:18;25015;14655167;377;650;9505;25308;;;;True;;-34,5368369;-58,47709012
2591178;VIEGAS GUERREIRO MARIELA ALEJA;MAIPU 130;21/8/2025 20:18;25015;14655169;377;650;9505;25308;;;;True;;-34,5368369;-58,47709012
2591182;VON FRANKEN S A I C;JUAN LAVALLE 2249;21/8/2025 20:18;25015;14655173;377;650;9505;25308;;;;True;;-34,53692143;-58,48866295
2591186;FINEK, S.A.;ADOLFO ALSINA 1896;21/8/2025 20:18;25015;14655177;377;650;9505;25308;;;;True;;-34,536816;-58,48302007
2591187;LAGO, JOSE ANTONIO;NICOLAS AVELLANEDA 205;21/8/2025 20:18;25015;14655178;377;650;9505;25308;;;;True;;-34,53684927;-58,4783473
2591188;DAVID JOSE LUIS Y DAVID DIEGO;FRANCISCO N DE LAPRIDA 1765;21/8/2025 20:18;25015;14655179;377;650;9505;25308;;;;True;;-34,53692822;-58,48093335
2591192;SISTEMAS PRIVADOS, DE SEGURIDAD;ARISTOBULO DEL VALLE 1592;21/8/2025 20:18;25015;14655183;377;650;9505;25308;;;;True;;-34,53693308;-58,47812553
2591193;RODRIGUEZ JORGE JONATAN;ARISTOBULO DEL VALLE 1568;21/8/2025 20:18;25015;14655184;377;650;9505;25308;;;;True;;-34,53682416;-58,47789958
2591199;ANEDMAPA S.C.S;CARLOS F MELO 2801;21/8/2025 20:18;25015;14655190;377;650;9505;25308;;;;True;;-34,5368603;-58,49596069
2591200;RODRIGUEZ, JULIO JOSE;FRANCISCO N DE LAPRIDA 1756;21/8/2025 20:18;25015;14655191;377;650;9505;25308;;;;True;;-34,53694158;-58,48078692
2591202;GHIOTTI, ADRIANA;CASEROS 282;21/8/2025 20:18;25015;14655193;377;650;9505;25308;;;;True;;-34,53683138;-58,48004273
2591205;VACCARO JAMESON GISELA ALEJAND;NICOLAS AVELLANEDA 203;21/8/2025 20:18;25015;14655196;377;650;9505;25308;;;;True;;-34,53686568;-58,47833613
2591206;FERNANDEZ CONDORI NICOLASA;ADOLFO ALSINA 1906;21/8/2025 20:18;25015;14655197;377;650;9505;25308;;;;True;;-34,53694282;-58,48328401
2591209;SALAZAR VILLEGAS NELLY LUZMILA;ARISTOBULO DEL VALLE 1601;21/8/2025 20:18;25015;14655200;377;650;9505;25308;;;;True;;-34,53694981;-58,47842073
2591210;JANCKO MAMANI NORMA;ARISTOBULO DEL VALLE 1578;21/8/2025 20:18;25015;14655201;377;650;9505;25308;;;;True;;-34,53686954;-58,47799372
2591211;GAVIGLIO, WALTER LEANDRO;NICOLAS AVELLANEDA 207;21/8/2025 20:18;25015;14655202;377;650;9505;25308;;;;True;;-34,53683286;-58,47835847
2591213;DIAZ ADRIANA MABEL;CARLOS F MELO 2803;21/8/2025 20:18;25015;14655204;377;650;9505;25308;;;;True;;-34,53687013;-58,49598157
2591214;VON FRANKEN S.A.;JUAN LAVALLE 2255;21/8/2025 20:18;25015;14655205;377;650;9505;25308;;;;True;;-34,53695098;-58,48872563
2591216;PERALTA, NATALIA;CASEROS 249;21/8/2025 20:18;25015;14655207;377;650;9505;25308;;;;True;;-34,53705102;-58,47978796
2591217;TORGA -DIEGO MARTIN;AGUSTIN ALVAREZ 2048;21/8/2025 20:18;25015;14655208;377;650;9505;25308;;;;True;;-34,53687531;-58,48548605
2591218;KAVUNOVSKY BERTA;FRANCISCO N DE LAPRIDA 1758;21/8/2025 20:18;25015;14655209;377;650;9505;25308;;;;True;;-34,53695142;-58,48080753
2591219;RODRIGUEZ CARRASQUERO GERMAN R;ARISTOBULO DEL VALLE 1580;21/8/2025 20:18;25015;14655210;377;650;9505;25308;;;;True;;-34,53687862;-58,47801255
2591220;CLUB SOCIAL Y, DEPORTIVO CASEROS;CASEROS 249;21/8/2025 20:18;25015;14655211;377;650;9505;25308;;;;True;;-34,53705102;-58,47978796
2591221;SERAFINO BENOZZI ZOLTAN;CARLOS F MELO 2805;21/8/2025 20:18;25015;14655212;377;650;9505;25308;;;;True;;-34,53687996;-58,49600244
2591223;FALCON MARIANO DAMIAN;ARISTOBULO DEL VALLE 1597;21/8/2025 20:18;25015;14655214;377;650;9505;25308;;;;True;;-34,53688078;-58,47827678
2591228;DIAZ ADOLFO IGNACIO;AGUSTIN ALVAREZ 2099;21/8/2025 20:18;25015;14655219;377;650;9505;25308;;;;True;;-34,53706217;-58,48606481
2591231;BERMAN, HECTOR HUGO;NICOLAS AVELLANEDA 193;21/8/2025 20:18;25015;14655222;377;650;9505;25308;;;;True;;-34,53706309;-58,47820009
2591232;BUONANDUCI FABIAN LUIS;CASEROS 231;21/8/2025 20:18;25015;14655223;377;650;9505;25308;;;;True;;-34,53719478;-58,47968716
2591233;VASQUEZ GUERRA, JUAN DANIEL;NICOLAS AVELLANEDA 191;21/8/2025 20:18;25015;14655224;377;650;9505;25308;;;;True;;-34,53707315;-58,47819309
2591237;CONIRRAD S.R.L;CASEROS 250;21/8/2025 20:18;25015;14655228;377;650;9505;25308;;;;True;;-34,5370868;-58,47986364
2591238;ARANCIBIA NESTOR Y OTRO;ARISTOBULO DEL VALLE 1625;21/8/2025 20:18;25015;14655229;377;650;9505;25308;;;;True;;-34,53708703;-58,47870849
2591239;PROMORED SA;CARLOS F MELO 2871;21/8/2025 20:18;25015;14655230;377;650;9505;25308;;;;True;;-34,53720445;-58,49669136
2591244;DUQUE TORO CARLOS ALBERTO;ARISTOBULO DEL VALLE 1630;21/8/2025 20:18;25015;14655235;377;650;9505;25308;;;;True;;-34,53720941;-58,47870327
2591246;CASTAGNINO, TERESA BRENDA;JUAN LAVALLE 2241;21/8/2025 20:18;25015;14655237;377;650;9505;25308;;;;True;;-34,53688203;-58,48857937
2591247;ANDERSON L. , BRUT, F. Y CASTELLI M.;NICOLAS AVELLANEDA 201;21/8/2025 20:18;25015;14655238;377;650;9505;25308;;;;True;;-34,5368821;-58,47832496
2591250;BARENZO S.R.L;NICOLAS AVELLANEDA 201;21/8/2025 20:18;25015;14655241;377;650;9505;25308;;;;True;;-34,5368821;-58,47832496
2591254;A B GALLUZZO  SOCIEDAD ANONIMA;MARTIN J HAEDO 2954;21/8/2025 20:18;25015;14655245;377;650;9505;25308;;;;True;;-34,53696408;-58,49825169
2591257;YANANI, MIRIAM;ARISTOBULO DEL VALLE 1599;21/8/2025 20:18;25015;14655248;377;650;9505;25308;;;;True;;-34,53689041;-58,47829676
2591259;BUSSOT SRL;FRANCISCO N DE LAPRIDA 1762;21/8/2025 20:18;25015;14655250;377;650;9505;25308;;;;True;;-34,53697111;-58,48084875
2591262;AUXILIO FLORES SRL;ADOLFO ALSINA 1955;21/8/2025 20:18;25015;14655253;377;650;9505;25308;;;;True;;-34,53712679;-58,48383629
2591266;YEBARA, HUMBERTO DINO;NICOLAS AVELLANEDA 179;21/8/2025 20:18;25015;14655257;377;650;9505;25308;;;;True;;-34,53713347;-58,47815103
2591267;MAGARI̱OS, FERNANDO;ARISTOBULO DEL VALLE 1605;21/8/2025 20:18;25015;14655258;377;650;9505;25308;;;;True;;-34,53697268;-58,47846869
2591272;MONTERO CEFERINA;FRANCISCO N DE LAPRIDA 1759;21/8/2025 20:18;25015;14655263;377;650;9505;25308;;;;True;;-34,5368987;-58,48087151
2591274;CALABRO, SANTIAGO DIEGO;ARISTOBULO DEL VALLE 1607;21/8/2025 20:18;25015;14655265;377;650;9505;25308;;;;True;;-34,53698412;-58,47849267
2591280;MANDARINO, PATRICIA SANDRA;NICOLAS AVELLANEDA 177;21/8/2025 20:18;25015;14655271;377;650;9505;25308;;;;True;;-34,53714353;-58,47814402
2591285;CAICOYA CLAUDIO GUILLERMO;AGUSTIN ALVAREZ 2101;21/8/2025 20:18;25015;14655276;377;650;9505;25308;;;;True;;-34,53714799;-58,48624844
2591288;CRESPI, MONICA;NICOLAS AVELLANEDA 175;21/8/2025 20:18;25015;14655279;377;650;9505;25308;;;;True;;-34,53715358;-58,47813701
2591292;DONAYRE HERNANDEZ GUADALUPE;MAIPU 92;21/8/2025 20:18;25015;14655283;377;650;9505;25308;;;;True;;-34,537354;-58,47682719
2591295;ARTAZA, ROBERTINA, TURTU, PABLO Y TURTU, JUAN;CASEROS 232;21/8/2025 20:18;25015;14655286;377;650;9505;25308;;;;True;;-34,53723048;-58,47976291
2591306;LAURIA, CARMEN ADRIANA;MAIPU 90;21/8/2025 20:18;25015;14655297;377;650;9505;25308;;;;True;;-34,53737481;-58,47681652
2591308;DUQUE GABRIEL ANTONIO;NICOLAS AVELLANEDA 159;21/8/2025 20:18;25015;14655299;377;650;9505;25308;;;;True;;-34,53723401;-58,47808093
2591313;MANNIELLO ANDRES DANIEL;JUAN G DE LAS HERAS 2540;21/8/2025 20:18;25015;14655304;377;650;9505;25308;;;;True;;-34,53717452;-58,49152027
2591321;EBEDE FLAVIA SABRINA;MAIPU 88;21/8/2025 20:18;25015;14655312;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591322;EUZKA VIAL S.R.L.;MARTIN J HAEDO 3050;21/8/2025 20:18;25015;14655313;377;650;9505;25308;;;;True;;-34,53753276;-58,49944211
2591324;LEDESMA NELIDA RAQUEL;MAIPU 88;21/8/2025 20:18;25015;14655315;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591326;DONAYRE HERNANDEZ GUADALUPE;MAIPU 88;21/8/2025 20:18;25015;14655317;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591328;GUERRA NINA VIOLETA CECILIA;MAIPU 88;21/8/2025 20:18;25015;14655319;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591330;CHEN FENGZHU;FRANCISCO N DE LAPRIDA 1845;21/8/2025 20:18;25015;14655321;377;650;9505;25308;;;;True;;-34,53739595;-58,48192781
2591337;RIBBON, SRL;BERNARDO OHIGGINS 722;21/8/2025 20:18;25015;14655328;377;650;9505;25308;;;;True;;-34,53727159;-58,49244216
2591339;ASOCIACION CIVIL BIBLIOTECA POPULAR SUDESTADA;CASEROS 210;21/8/2025 20:18;25015;14655330;377;650;9505;25308;;;;True;;-34,53740608;-58,47963978
2591341;AURELIO S LANA Y CIA;AGUSTIN ALVAREZ 2176;21/8/2025 20:18;25015;14655332;377;650;9505;25308;;;;True;;-34,53757282;-58,48697795
2591347;HUNTER, GRACIELA;JUAN LAVALLE 2309;21/8/2025 20:18;25015;14655338;377;650;9505;25308;;;;True;;-34,53729185;-58,48945125
2591353;CORTINEZ, RICARDO;MAIPU 70;21/8/2025 20:18;25015;14655344;377;650;9505;25308;;;;True;;-34,53758297;-58,47670984
2591354;LAVALLE, CAYETANO ALBERTO;MAIPU 86;21/8/2025 20:18;25015;14655345;377;650;9505;25308;;;;True;;-34,53741644;-58,47679518
2591357;SCHUMACHER JUAN RAMON;MAIPU 88;21/8/2025 20:18;25015;14655348;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591358;NAVARRO, ADRIAN OSVALDO;MAIPU 70;21/8/2025 20:18;25015;14655349;377;650;9505;25308;;;;True;;-34,53758297;-58,47670984
2591360;LENCINA VERONICA VALERIA;MAIPU 70;21/8/2025 20:18;25015;14655351;377;650;9505;25308;;;;True;;-34,53758297;-58,47670984
2591361;TRANSPORTES SESENTA Y OCHO SRL;CASEROS 220;21/8/2025 20:18;25015;14655352;377;650;9505;25308;;;;True;;-34,53732626;-58,47969575
2591362;BENITEZ SALVADOR Y MARIA DEL C;MAIPU 70;21/8/2025 20:18;25015;14655353;377;650;9505;25308;;;;True;;-34,53758297;-58,47670984
2591363;SCHUMACHER, MIGEL ANGEL;MAIPU 88;21/8/2025 20:18;25015;14655354;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591365;NARANJO GUILLERMO CESAR;AGUSTIN ALVAREZ 2191;21/8/2025 20:18;25015;14655356;377;650;9505;25308;;;;True;;-34,53758825;-58,48718772
2591366;MIRANDA JOSE NARCISO;MAIPU 88;21/8/2025 20:18;25015;14655357;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591368;SEOANE CLAUDIO;MAIPU 88;21/8/2025 20:18;25015;14655359;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591370;DESILVESTRO JORGE;MAIPU 88;21/8/2025 20:18;25015;14655361;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591372;MARTINEZ DANIEL ANTONIO;MAIPU 88;21/8/2025 20:18;25015;14655363;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591376;MENDOZA MORALES CARMEN BETTY;MAIPU 84;21/8/2025 20:18;25015;14655367;377;650;9505;25308;;;;True;;-34,53743726;-58,47678452
2591377;HO.DI.F.ASOCIACION ARGENTINA P;ESPANA 446;21/8/2025 20:18;25015;14655368;377;650;9505;25308;;;;True;;-34,53761694;-58,48584846
2591378;MLOTEK MARIO JAIME;ARISTOBULO DEL VALLE 1699;21/8/2025 20:18;25015;14655369;377;650;9505;25308;;;;True;;-34,53744768;-58,47946212
2591379;PREMA CENTRAL S.A.;MAIPU 66;21/8/2025 20:18;25015;14655370;377;650;9505;25308;;;;True;;-34,5376246;-58,4766885
2591383;SIGNO GRUPO CREATIVO SA;BERNARDO OHIGGINS 677;21/8/2025 20:18;25015;14655374;377;650;9505;25308;;;;True;;-34,53769234;-58,49204567
2591384;HELBERT, PAOLA RORBERTA;FRANCISCO BEIRO 899;21/8/2025 20:18;25015;14655375;377;650;9505;25308;;;;True;;-34,53746773;-58,49696127
2591386;OBRAS A, TIEMPO S.R.L;JUAN G DE LAS HERAS 2600;21/8/2025 20:18;25015;14655377;377;650;9505;25308;;;;True;;-34,53746789;-58,49213925
2591389;TEC INSTRUMENTAL SA;MARTIN J HAEDO 3095;21/8/2025 20:18;25015;14655380;377;650;9505;25308;;;;True;;-34,5377001;-58,49996652
2591390;DI SANTO FABIANA ELIZABET;MAIPU 80;21/8/2025 20:18;25015;14655381;377;650;9505;25308;;;;True;;-34,53747889;-58,47676318
2591391;ESCOBEDO JORGE ROBERTO;MAIPU 88;21/8/2025 20:18;25015;14655382;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591403;SZPIGIEL BRUNO LUCIO;MAIPU 78;21/8/2025 20:18;25015;14655394;377;650;9505;25308;;;;True;;-34,53749971;-58,47675251
2591409;LIZARAZU STELLA MARIS;FRANCISCO N DE LAPRIDA 1856;21/8/2025 20:18;25015;14655400;377;650;9505;25308;;;;True;;-34,53750788;-58,48198997
2591410;TUTTO DOLCE S.R.L.;MAIPU 50;21/8/2025 20:18;25015;14655401;377;650;9505;25308;;;;True;;-34,53779113;-58,47660315
2591412;FUNES MANUEL;MAIPU 88;21/8/2025 20:18;25015;14655403;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591413;MARQUEZ MARIA ALEJANDRA;FELIX BOGADO 1586;21/8/2025 20:18;25015;14655404;377;650;9505;25308;;;;True;;-34,53780698;-58,47794251
2591414;LOSADA, FABIAN;MAIPU 88;21/8/2025 20:18;25015;14655405;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591415;VILIZIO, VICTOR HUGO;MAIPU 88;21/8/2025 20:18;25015;14655406;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591416;BASMADJIAN JUAN CARLOS;FRANCISCO N DE LAPRIDA 1913;21/8/2025 20:18;25015;14655407;377;650;9505;25308;;;;True;;-34,53780889;-58,48279705
2591418;SALAZAR VERA, JOSE LUIS;MAIPU 88;21/8/2025 20:18;25015;14655409;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591419;BRISMIR, S.R.L.;MAIPU 48;21/8/2025 20:18;25015;14655410;377;650;9505;25308;;;;True;;-34,53781195;-58,47659248
2591423;TORRES DONAYRE, MAX ALFONZO;MAIPU 88;21/8/2025 20:18;25015;14655414;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591425;APEL, MARTA FRIDA;MAIPU 88;21/8/2025 20:18;25015;14655416;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591426;BAEZ, OLGA L.;MAIPU 88;21/8/2025 20:18;25015;14655417;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591427;PWF CONSTRUCCIONES Y SERVICIOS;CARLOS F MELO 2968;21/8/2025 20:18;25015;14655418;377;650;9505;25308;;;;True;;-34,53783181;-58,49784439
2591428;MARQUEZ, MARIA ALEJANDRA;MAIPU 88;21/8/2025 20:18;25015;14655419;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591430;TORRACA LEONARDO HERNAN;MAIPU 88;21/8/2025 20:18;25015;14655421;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591432;CLIMENT SILVA CHRISTIAN ALBERTO;MAIPU 88;21/8/2025 20:18;25015;14655423;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591434;HIMELFARD, SARA;MAIPU 88;21/8/2025 20:18;25015;14655425;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591435;PANNUNZIO GASPAR;JUAN G DE LAS HERAS 2662;21/8/2025 20:18;25015;14655426;377;650;9505;25308;;;;True;;-34,53784856;-58,49294525
2591436;FUCHS, MARTHA;MAIPU 88;21/8/2025 20:18;25015;14655427;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591438;PE̱A DOMINGUEZ FABIOLA;MAIPU 88;21/8/2025 20:18;25015;14655429;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591439;MICHELANGELETTI, ADRIAN;MAIPU 44;21/8/2025 20:18;25015;14655430;377;650;9505;25308;;;;True;;-34,53785358;-58,47657115
2591441;TUTTO DOLCE S.R.L.;MAIPU 44;21/8/2025 20:18;25015;14655432;377;650;9505;25308;;;;True;;-34,53785358;-58,47657115
2591443;D ANTINO ALICIA HAYDEE;FRANCISCO N DE LAPRIDA 1914;21/8/2025 20:18;25015;14655434;377;650;9505;25308;;;;True;;-34,53787136;-58,48275349
2591449;PSOMI S.R.L.;MAIPU 42;21/8/2025 20:18;25015;14655440;377;650;9505;25308;;;;True;;-34,53787439;-58,47656048
2591453;GASPAR Y RAFAEL PANNUNZIO S.A.;JUAN G DE LAS HERAS 2670;21/8/2025 20:18;25015;14655444;377;650;9505;25308;;;;True;;-34,53788777;-58,49302832
2591458;WONG, YAM KWONG;AGUSTIN ALVAREZ 2240;21/8/2025 20:18;25015;14655449;377;650;9505;25308;;;;True;;-34,53796197;-58,48780725
2591460;PE̱A DOMINGUEZ FABIOLA;MAIPU 88;21/8/2025 20:18;25015;14655451;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591461;MICOZZI FERNANDO DANIEL;AGUSTIN ALVAREZ 2253;21/8/2025 20:18;25015;14655452;377;650;9505;25308;;;;True;;-34,53796759;-58,48799583
2591462;PE̱A DOMINGUEZ FABIOLA;MAIPU 88;21/8/2025 20:18;25015;14655453;377;650;9505;25308;;;;True;;-34,53739563;-58,47680585
2591464;MARQUEZ QUINTANA ONDINA BEATRI;BERNARDO OHIGGINS 639;21/8/2025 20:18;25015;14655455;377;650;9505;25308;;;;True;;-34,53797213;-58,49184996
2591473;ZHENG HUIZHONG;MAIPU 24;21/8/2025 20:18;25015;14655464;377;650;9505;25308;;;;True;;-34,53806173;-58,47646446
2591474;CIA DE TRANSPORTE VECINAL S.A;MAIPU 16;21/8/2025 20:18;25015;14655465;377;650;9505;25308;;;;True;;-34,538145;-58,47642179
